Name,Power,Engine,Power_to_Weight_Ratio
Ford Endeavour 2.2 Trend MT 4X4,157.7,2198.0,0.07174704276615104
Chevrolet Spark 1.0 LT,62.0,995.0,0.062311557788944726
Maruti Ertiga SHVS VDI,88.5,1248.0,0.07091346153846154
Honda Amaze S i-Dtech,98.6,1498.0,0.06582109479305741
Honda City i VTEC S,117.3,1497.0,0.0783567134268537
Mini Cooper Countryman D,112.0,1998.0,0.056056056056056056
Toyota Corolla Altis 2008-2013 1.8 VL AT,138.1,1794.0,0.0769788182831661
Skoda Superb Elegance 1.8 TSI AT,157.75,1798.0,0.08773637374860957
Maruti Wagon R LXI BS IV,67.1,998.0,0.06723446893787574
Hyundai i10 Era 1.1,68.05,1086.0,0.06266114180478821
Tata Tiago 1.2 Revotron XT Option,84.0,1199.0,0.07005838198498748
Maruti Baleno Zeta 1.2,83.1,1197.0,0.06942355889724311
Volkswagen Vento 1.6 Highline,103.2,1598.0,0.06458072590738423
Hyundai Grand i10 1.2 Kappa Sportz Option,81.86,1197.0,0.0683876357560568
Ford Figo Diesel EXI,68.05,1399.0,0.04864188706218728
Honda Civic 2010-2013 1.8 V AT Sunroof,130.3,1799.0,0.07242912729294053
Maruti Alto 800 LXI,47.3,796.0,0.059422110552763814
Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,177.0,1999.0,0.08854427213606804
Audi A6 2.7 TDI,179.5,2698.0,0.06653076352853966
Mercedes-Benz E-Class 280 CDI,198.5,2987.0,0.06645463675929025
Honda City 1.5 V AT Exclusive,118.0,1497.0,0.0788243152972612
Honda CR-V 2.4 4WD AT,152.0,2354.0,0.06457094307561598
Maruti Ciaz 1.3 Alpha,88.5,1248.0,0.07091346153846154
Maruti Wagon R LXI,67.1,998.0,0.06723446893787574
Hyundai Creta 1.6 CRDi SX Option,126.2,1582.0,0.0797724399494311
Maruti Ciaz VDi Plus SHVS,88.5,1248.0,0.07091346153846154
Hyundai EON D Lite Plus,55.2,814.0,0.06781326781326781
Maruti Ertiga VXI,93.7,1373.0,0.06824471959213402
Volkswagen Vento Diesel Highline,103.6,1598.0,0.06483103879849812
Honda City 1.5 GXI,100.0,1493.0,0.06697923643670463
Volkswagen Polo Petrol Trendline 1.2L,73.9,1198.0,0.06168614357262104
Mercedes-Benz GLA Class 200 CDI,136.0,2143.0,0.06346243583761083
Hyundai Santa Fe 4X2,194.3,2199.0,0.08835834470213734
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Hyundai Elite i20 Sportz Plus,81.86,1197.0,0.0683876357560568
Mahindra Xylo E8 BS IV,112.0,2498.0,0.04483586869495596
Hyundai Grand i10 Asta Option,82.0,1197.0,0.06850459482038429
Volkswagen Vento Petrol Highline,103.6,1598.0,0.06483103879849812
Honda Accord 2.4 A/T,177.6,2354.0,0.07544604927782497
Mercedes-Benz S-Class S 350 d,281.61,2925.0,0.09627692307692308
Mercedes-Benz B Class B200 CDI,107.3,2143.0,0.050069995333644424
Hyundai Creta 1.6 SX Option Diesel,126.2,1582.0,0.0797724399494311
Maruti Alto LXI,46.3,796.0,0.05816582914572864
Audi A3 35 TDI Premium,143.0,1968.0,0.07266260162601626
Renault Duster 85PS Diesel RxL,83.8,1461.0,0.05735797399041752
Ford Fiesta 1.4 ZXi TDCi ABS,68.0,1399.0,0.04860614724803431
Hyundai Creta 1.6 SX Plus Diesel,126.2,1582.0,0.0797724399494311
Ford Figo Diesel ZXI,68.0,1399.0,0.04860614724803431
Volkswagen Polo Petrol Highline 1.6L,103.5,1598.0,0.06476846057571965
Volvo V40 D3 R Design,150.0,1969.0,0.07618080243778567
Hyundai Verna SX CRDi AT,126.32,1582.0,0.07984829329962073
BMW 7 Series 2007-2012 730Ld,258.0,2993.0,0.08620113598396258
Mitsubishi Lancer GLXD,68.0,1998.0,0.03403403403403404
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Maruti Ciaz VDi Plus,88.5,1248.0,0.07091346153846154
Maruti Vitara Brezza VDi Option,88.5,1248.0,0.07091346153846154
BMW 3 Series Luxury Line,190.0,1995.0,0.09523809523809523
Volkswagen Vento Petrol Highline AT,103.6,1598.0,0.06483103879849812
Hyundai i20 1.2 Asta,80.0,1197.0,0.06683375104427736
BMW X5 3.0d,235.0,2993.0,0.07851653859004344
Hyundai Xcent 1.2 Kappa S,82.0,1197.0,0.06850459482038429
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,203.0,2143.0,0.09472701819878675
Land Rover Freelander 2 SE,147.51,2179.0,0.06769619091326295
Hyundai i10 Magna,78.9,1197.0,0.06591478696741855
Hyundai Verna 1.6 SX CRDi (O),126.32,1582.0,0.07984829329962073
Volkswagen Jetta 2012-2014 2.0L TDI Highline,138.1,1968.0,0.07017276422764228
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Maruti Omni 8 Seater BSII,35.0,796.0,0.04396984924623116
Skoda Superb Style 1.8 TSI AT,177.46,1798.0,0.09869855394883204
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Mahindra Scorpio 2.6 LX,120.0,2179.0,0.05507113354749885
Mercedes-Benz GLA Class 200 Sport Edition,183.0,1991.0,0.09191361125062783
Mahindra Thar CRDe,105.0,2498.0,0.042033626901521216
Renault Duster 110PS Diesel RxZ,108.45,1461.0,0.0742299794661191
Audi Q5 2008-2012 2.0 TDI,167.6,1968.0,0.08516260162601626
Land Rover Freelander 2 SE,147.51,2179.0,0.06769619091326295
Volkswagen Vento Diesel Comfortline,103.6,1598.0,0.06483103879849812
BMW 5 Series 2003-2012 540i Sedan,306.0,2979.0,0.1027190332326284
Hyundai Elantra CRDi SX,126.2,1582.0,0.0797724399494311
Tata Sumo EX,83.8,2956.0,0.02834912043301759
Datsun redi-GO T,53.64,799.0,0.06713391739674593
BMW X5 xDrive 30d,245.0,2993.0,0.08185766789174741
BMW 6 Series 630i Coupe,450.0,4395.0,0.10238907849829351
Maruti Alto Vxi 1.1,47.0,1061.0,0.04429783223374175
Volkswagen Polo Petrol Comfortline 1.2L,73.9,1198.0,0.06168614357262104
Datsun GO Plus A,67.0,1198.0,0.055926544240400666
Hyundai Creta 1.6 VTVT S,121.3,1591.0,0.07624135763670647
Maruti Alto K10 VXI,67.1,998.0,0.06723446893787574
Hyundai Santa Fe 4X4,194.3,2199.0,0.08835834470213734
Volkswagen Polo GT TDI,103.6,1598.0,0.06483103879849812
Honda Amaze S i-Dtech,98.6,1498.0,0.06582109479305741
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Skoda Rapid 1.6 TDI Ambition,103.5,1598.0,0.06476846057571965
Mercedes-Benz E-Class 280 CDI,198.5,2987.0,0.06645463675929025
Mahindra Scorpio SLE BSIV,120.0,2179.0,0.05507113354749885
Nissan Sunny 2011-2014 Diesel XL,84.8,1461.0,0.05804243668720054
Maruti Swift Dzire VXi,85.8,1298.0,0.06610169491525424
Hyundai EON Sportz,55.2,814.0,0.06781326781326781
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Nissan Micra XV Primo,75.0,1198.0,0.06260434056761269
Maruti Alto LXi BSII,46.3,796.0,0.05816582914572864
BMW 3 Series 320d,190.0,1995.0,0.09523809523809523
Volkswagen Polo 1.2 MPI Highline,74.0,1198.0,0.06176961602671119
Maruti Celerio LXI,67.04,998.0,0.06717434869739479
Maruti Wagon R VXI 1.2,81.8,1197.0,0.0683375104427736
Maruti Ciaz ZDi Plus,88.5,1248.0,0.07091346153846154
Audi A4 2.0 TDI,147.51,1968.0,0.07495426829268292
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Mahindra Scorpio VLX 2WD AT BSIV,120.0,2179.0,0.05507113354749885
Honda City i DTEC V,98.6,1498.0,0.06582109479305741
BMW X1 sDrive20d,184.0,1995.0,0.09223057644110276
Chevrolet Spark 1.0 LT,62.0,995.0,0.062311557788944726
Ford Figo Diesel EXI,68.0,1399.0,0.04860614724803431
Maruti Swift VXI BSIV,81.8,1197.0,0.0683375104427736
Mercedes-Benz New C-Class C 220 CDI Avantgarde,170.0,2143.0,0.07932804479701354
Skoda Octavia Elegance 2.0 TDI AT,141.0,1968.0,0.07164634146341463
BMW X3 xDrive20d xLine,190.0,1995.0,0.09523809523809523
Hyundai EON Era Plus,55.2,814.0,0.06781326781326781
Audi A4 35 TDI Technology,187.74,1968.0,0.09539634146341464
Ford Figo 2015-2019 1.2P Titanium MT,86.8,1196.0,0.0725752508361204
Maruti Alto K10 2010-2014 VXI,67.1,998.0,0.06723446893787574
Maruti Alto 800 2016-2019 VXI,47.3,796.0,0.059422110552763814
Mercedes-Benz New C-Class C 220 CDI Style,167.62,2143.0,0.07821745216985534
Hyundai Santro D Lite,68.0,1086.0,0.06261510128913444
Hyundai Xcent 1.1 CRDi S,71.0,1120.0,0.06339285714285714
Honda Amaze S i-Dtech,98.6,1498.0,0.06582109479305741
Maruti Swift Vdi BSIII,75.0,1248.0,0.06009615384615385
Volkswagen Polo 1.2 MPI Comfortline,74.0,1199.0,0.061718098415346125
Audi A4 2.0 TDI 177 Bhp Premium Plus,174.33,1968.0,0.08858231707317074
Land Rover Range Rover 3.6 TDV8 Vogue SE,308.0,4367.0,0.07052896725440806
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Ford Endeavour 2.5L 4X2,141.0,2499.0,0.056422569027611044
Tata Indica V2 DLX,53.5,1396.0,0.03832378223495702
Maruti Baleno Alpha,83.1,1197.0,0.06942355889724311
Hyundai Xcent 1.1 CRDi Base,71.0,1120.0,0.06339285714285714
Honda Civic 2006-2010 1.8 S MT,130.0,1799.0,0.07226236798221233
Hyundai i20 Sportz Option 1.2,81.83,1197.0,0.06836257309941521
Tata Nexon 1.2 Revotron XZ Plus,108.5,1198.0,0.09056761268781302
Hyundai i20 Sportz 1.2,81.83,1197.0,0.06836257309941521
Maruti Swift Dzire ZXI,85.8,1197.0,0.07167919799498747
Maruti Wagon R LXI,67.04,998.0,0.06717434869739479
Hyundai i20 Sportz 1.4 CRDi,88.76,1396.0,0.06358166189111748
Toyota Fortuner 4x2 AT,168.5,2982.0,0.05650570087189805
Hyundai i10 Sportz,78.9,1197.0,0.06591478696741855
Hyundai Grand i10 Asta,82.0,1197.0,0.06850459482038429
Hyundai i20 Asta 1.2,81.83,1197.0,0.06836257309941521
Maruti Vitara Brezza ZDi Plus,88.5,1248.0,0.07091346153846154
Honda Amaze S i-Dtech,98.6,1498.0,0.06582109479305741
Mercedes-Benz M-Class ML 250 CDI,203.2,2143.0,0.09482034531031264
Hyundai i20 Sportz Diesel,90.0,1396.0,0.06446991404011461
Hyundai i10 Era,68.05,1086.0,0.06266114180478821
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
BMW Z4 2009-2013 Roadster 2.5i,306.0,2979.0,0.1027190332326284
Maruti Baleno Alpha Diesel,74.0,1248.0,0.05929487179487179
Chevrolet Beat Diesel,57.6,936.0,0.06153846153846154
Honda Brio V MT,86.8,1198.0,0.07245409015025041
Ford Figo Diesel Titanium,68.05,1399.0,0.04864188706218728
Maruti Celerio VXI AT,67.04,998.0,0.06717434869739479
Mercedes-Benz New C-Class C 220 CDI Elegance AT,170.0,2143.0,0.07932804479701354
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Maruti Baleno Alpha CVT,83.1,1197.0,0.06942355889724311
Hyundai EON Sportz,55.2,814.0,0.06781326781326781
Toyota Prius 2009-2016 Z4,73.0,1798.0,0.040600667408231365
Hyundai i20 1.4 CRDi Sportz,90.0,1396.0,0.06446991404011461
Ford Endeavour 3.2 Titanium AT 4X4,197.0,3198.0,0.06160100062539087
Honda City i-VTEC VX,117.3,1497.0,0.0783567134268537
Maruti SX4 ZDI,88.8,1248.0,0.07115384615384615
Chevrolet Optra Magnum 1.6 LS Petrol,102.5,1598.0,0.06414267834793493
Volkswagen Vento Diesel Highline,103.6,1598.0,0.06483103879849812
Honda City V MT,116.3,1497.0,0.07768871075484302
Hyundai Creta 1.6 CRDi SX Option,126.2,1582.0,0.0797724399494311
Hyundai Xcent 1.1 CRDi SX,71.0,1120.0,0.06339285714285714
Mercedes-Benz GLC 220d 4MATIC Style,170.0,2143.0,0.07932804479701354
Ford Figo Diesel EXI,68.0,1399.0,0.04860614724803431
Volkswagen Jetta 2007-2011 2.0 TDI Trendline,105.0,1896.0,0.055379746835443035
Mahindra TUV 300 2015-2019 T8,100.0,1493.0,0.06697923643670463
Ford Ecosport 1.5 Ti VCT MT Titanium,110.0,1499.0,0.0733822548365577
Hyundai Verna 1.6 SX VTVT (O),121.3,1591.0,0.07624135763670647
Hyundai i20 Sportz 1.2,81.83,1197.0,0.06836257309941521
Audi A4 New 2.0 TDI Multitronic,140.8,1968.0,0.07154471544715447
Nissan Micra Active XV S,67.04,1198.0,0.05595993322203673
Mercedes-Benz M-Class ML 250 CDI,203.2,2143.0,0.09482034531031264
Land Rover Discovery Sport TD4 S,147.5,2179.0,0.067691601652134
Hyundai Creta 1.6 SX Option Executive,121.3,1591.0,0.07624135763670647
Skoda Rapid 1.6 TDI Active,103.5,1598.0,0.06476846057571965
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Hyundai Creta 1.6 SX,121.3,1591.0,0.07624135763670647
Hyundai Grand i10 CRDi Sportz,70.0,1120.0,0.0625
Mahindra TUV 300 T8,100.0,1493.0,0.06697923643670463
Hyundai Grand i10 CRDi Sportz,70.0,1120.0,0.0625
BMW X5 xDrive 30d,245.0,2993.0,0.08185766789174741
Maruti Dzire AMT VDI,73.75,1248.0,0.05909455128205128
Toyota Fortuner 4x4 MT,168.5,2982.0,0.05650570087189805
Audi A6 2011-2015 35 TDI Technology,174.33,1968.0,0.08858231707317074
Honda Jazz 1.5 V i DTEC,98.6,1498.0,0.06582109479305741
Audi Q7 4.2 TDI Quattro Technology,335.2,4134.0,0.08108369617803579
Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,120.0,2179.0,0.05507113354749885
Chevrolet Cruze LTZ,147.9,1991.0,0.07428427925665496
Chevrolet Beat Diesel LT,57.6,936.0,0.06153846153846154
Audi A4 35 TDI Premium Plus,187.74,1968.0,0.09539634146341464
Skoda Rapid 1.6 MPI AT Style,103.52,1598.0,0.06478097622027534
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Honda City 1.5 V MT Exclusive,118.0,1497.0,0.0788243152972612
Mercedes-Benz M-Class ML 250 CDI,203.2,2143.0,0.09482034531031264
Maruti Swift Ldi BSIII,75.0,1248.0,0.06009615384615385
Ford Aspire Titanium Diesel,99.0,1498.0,0.06608811748998665
Hyundai i10 Sportz,78.9,1197.0,0.06591478696741855
Fiat Punto 1.4 Emotion,98.6,1497.0,0.06586506346025384
Maruti Alto LXi,46.3,796.0,0.05816582914572864
Maruti Swift VXI BSIV,81.8,1197.0,0.0683375104427736
Mercedes-Benz New C-Class C 220 CDI Avantgarde,170.0,2143.0,0.07932804479701354
Tata Indica V2 DLE BSIII,52.8,1396.0,0.03782234957020057
Maruti Alto 800 VXI,47.3,796.0,0.059422110552763814
Skoda Superb 2.8 V6 AT,193.1,2771.0,0.06968603392277156
Volkswagen Polo Petrol Comfortline 1.2L,73.9,1198.0,0.06168614357262104
Maruti Dzire AMT ZXI Plus,81.8,1197.0,0.0683375104427736
Mahindra Scorpio VLX,120.0,2179.0,0.05507113354749885
Maruti Swift Vdi BSIII,75.0,1248.0,0.06009615384615385
BMW 3 Series 320d Prestige,184.0,1995.0,0.09223057644110276
Tata Nano STD SE,37.5,624.0,0.06009615384615385
Toyota Innova 2.5 VX (Diesel) 8 Seater,100.0,2494.0,0.040096230954290296
Honda Brio S Option MT,86.8,1198.0,0.07245409015025041
Tata Tiago AMT 1.2 Revotron XZA,83.83,1199.0,0.06991659716430358
Mahindra Scorpio SLE BSIV,120.0,2179.0,0.05507113354749885
BMW 5 Series 2003-2012 525d,218.0,1995.0,0.10927318295739348
Toyota Corolla Altis D-4D GL,87.2,1364.0,0.06392961876832845
Honda City i VTEC CVT VX,117.3,1497.0,0.0783567134268537
Hyundai Verna CRDi 1.6 SX Option,126.2,1582.0,0.0797724399494311
Maruti Swift Dzire VDI Optional,74.0,1248.0,0.05929487179487179
Maruti Ciaz ZXi,91.1,1373.0,0.0663510560815732
Ford Ecosport 1.5 DV5 MT Titanium,89.84,1498.0,0.05997329773030708
Maruti Alto K10 2010-2014 VXI,67.1,998.0,0.06723446893787574
Honda Amaze V CVT Petrol,88.76,1199.0,0.07402835696413679
Mahindra XUV500 W6 2WD,140.0,2179.0,0.06424965580541533
Mahindra TUV 300 2015-2019 T8,100.0,1493.0,0.06697923643670463
Honda Jazz VX,88.7,1199.0,0.07397831526271893
Maruti Swift VXI BSIII W/ ABS,88.2,1298.0,0.0679506933744222
Volkswagen Polo Petrol Highline 1.2L,73.9,1198.0,0.06168614357262104
Hyundai Creta 1.6 SX Option Diesel,126.2,1582.0,0.0797724399494311
Chevrolet Beat LS,79.4,1199.0,0.06622185154295246
Honda Amaze VX i-DTEC,98.6,1498.0,0.06582109479305741
Mercedes-Benz E-Class 230 E AT,157.7,2496.0,0.06318108974358974
BMW 5 Series 530d M Sport,265.0,2993.0,0.08853992649515537
Audi A3 35 TDI Premium Plus,143.0,1968.0,0.07266260162601626
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Toyota Innova 2.5 V Diesel 7-seater,102.0,2494.0,0.0408981555733761
BMW X3 xDrive20d,184.0,1995.0,0.09223057644110276
BMW 5 Series 2003-2012 525d,218.0,1995.0,0.10927318295739348
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Force One LX 4x4,139.01,2200.0,0.06318636363636364
Volkswagen Polo 1.5 TDI Comfortline,88.0,1498.0,0.05874499332443257
Honda Jazz S,90.0,1198.0,0.07512520868113523
Toyota Etios Liva GD SP,67.06,1364.0,0.04916422287390029
Nissan Terrano XV Premium 110 PS,108.5,1461.0,0.07426420260095824
BMW X3 xDrive 20d xLine,190.0,1995.0,0.09523809523809523
Hyundai i20 1.2 Magna,80.0,1197.0,0.06683375104427736
Ford Fiesta EXi 1.4 TDCi Ltd,68.0,1399.0,0.04860614724803431
Honda City 1.5 V AT,118.0,1497.0,0.0788243152972612
Maruti Swift VDI BSIV,74.0,1248.0,0.05929487179487179
Hyundai Grand i10 CRDi SportZ Edition,70.0,1120.0,0.0625
Audi Q7 45 TDI Quattro Technology,245.0,2967.0,0.08257499157398045
Volkswagen Ameo 1.2 MPI Highline 16 Alloy,74.0,1198.0,0.06176961602671119
Honda City i VTEC CVT VX,117.3,1497.0,0.0783567134268537
Maruti Baleno Alpha 1.3,74.0,1248.0,0.05929487179487179
Hyundai Grand i10 CRDi Sportz,70.0,1120.0,0.0625
Maruti Swift Dzire VDi,73.9,1248.0,0.059214743589743594
Maruti Swift 1.3 VXi,98.6,1497.0,0.06586506346025384
Land Rover Freelander 2 TD4 HSE,115.0,2179.0,0.05277650298301973
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Honda Jazz VX Diesel,98.6,1498.0,0.06582109479305741
Maruti Vitara Brezza LDi Option,88.5,1248.0,0.07091346153846154
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Skoda Rapid 1.5 TDI AT Elegance,103.52,1498.0,0.06910547396528705
Land Rover Freelander 2 TD4 SE,115.0,2179.0,0.05277650298301973
Maruti Alto 800 LXI,47.3,796.0,0.059422110552763814
Volkswagen Polo Petrol Highline 1.2L,73.9,1198.0,0.06168614357262104
Honda City i DTEC SV,98.6,1498.0,0.06582109479305741
Maruti Swift Dzire LDI,74.0,1248.0,0.05929487179487179
Audi A4 2.0 TDI 177 Bhp Technology Edition,174.33,1968.0,0.08858231707317074
Honda City i VTEC VX,117.3,1497.0,0.0783567134268537
Ford Figo Aspire 1.2 Ti-VCT Ambiente,86.8,1196.0,0.0725752508361204
Maruti Vitara Brezza LDi,88.5,1248.0,0.07091346153846154
Renault Duster 110PS Diesel RxL,108.45,1461.0,0.0742299794661191
Hyundai i20 Active 1.4 SX,88.73,1396.0,0.06356017191977077
Mahindra Logan Petrol 1.4 GLE,75.0,1390.0,0.0539568345323741
Honda City ZX GXi,78.0,1497.0,0.052104208416833664
Ford Figo Petrol EXI,70.0,1196.0,0.05852842809364549
Renault Duster Petrol RxL,102.53,1598.0,0.06416145181476846
Hyundai i10 Sportz 1.2,78.9,1197.0,0.06591478696741855
Land Rover Discovery Sport TD4 HSE 7S,148.31,1999.0,0.07419209604802401
Audi Q5 2008-2012 2.0 TFSI Quattro,208.0,1984.0,0.10483870967741936
Maruti Versa DX2 BS II,83.1,1298.0,0.0640215716486903
Maruti Swift Dzire ZDI,74.0,1248.0,0.05929487179487179
Audi A4 2.0 TDI Premium Sport Limited Edition,174.33,1968.0,0.08858231707317074
Volkswagen Polo 1.2 MPI Comfortline,74.0,1198.0,0.06176961602671119
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Honda Accord 2.4 MT,177.6,2354.0,0.07544604927782497
Maruti Swift ZDi,74.0,1248.0,0.05929487179487179
Skoda Fabia 1.2 MPI Classic,70.0,1198.0,0.05843071786310518
Jeep Compass 2.0 Sport,170.0,1956.0,0.0869120654396728
Tata Nano Twist XT,37.5,624.0,0.06009615384615385
Ford Fiesta 1.6 ZXi ABS,101.0,1596.0,0.06328320802005012
Maruti Celerio ZDi,47.0,793.0,0.05926860025220681
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Maruti Celerio ZDi,47.0,793.0,0.05926860025220681
Hyundai EON Era Plus,55.2,814.0,0.06781326781326781
Ford Fiesta Diesel Trend,90.0,1498.0,0.06008010680907877
Volkswagen Polo 1.2 MPI Comfortline,74.0,1198.0,0.06176961602671119
Volkswagen Polo 1.2 MPI Comfortline,74.0,1199.0,0.061718098415346125
Maruti Vitara Brezza ZDi,88.5,1248.0,0.07091346153846154
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Maruti Swift Dzire VXi,85.8,1298.0,0.06610169491525424
Maruti Celerio LXI MT,67.04,998.0,0.06717434869739479
Hyundai Creta 1.6 SX Plus Petrol Automatic,121.3,1591.0,0.07624135763670647
Ford Ecosport 1.5 DV5 MT Titanium,89.84,1498.0,0.05997329773030708
Honda CR-V RVi MT,141.1,1997.0,0.07065598397596394
Land Rover Discovery Sport SD4 HSE Luxury 7S,187.7,2179.0,0.08614043139054611
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Volkswagen Polo 1.2 MPI Highline,74.0,1198.0,0.06176961602671119
Hyundai i10 Magna AT,80.0,1197.0,0.06683375104427736
Hyundai i10 Magna 1.2,78.9,1197.0,0.06591478696741855
Chevrolet Cruze LTZ AT,163.7,1998.0,0.08193193193193192
Mercedes-Benz E-Class E 200 CGI,181.03,1991.0,0.09092415871421396
Hyundai Sonata 2.4 GDI,134.0,2359.0,0.05680373039423484
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,186.0,1796.0,0.10356347438752785
Volkswagen Polo Diesel Trendline 1.2L,73.9,1199.0,0.06163469557964971
Honda City i VTEC SV,117.3,1497.0,0.0783567134268537
Maruti Vitara Brezza ZDi,88.5,1248.0,0.07091346153846154
Hyundai Elite i20 Asta Option,81.86,1197.0,0.0683876357560568
Tata New Safari Dicor EX 4X2,138.1,2179.0,0.06337769619091325
Nissan Sunny 2011-2014 Diesel XL,84.8,1461.0,0.05804243668720054
BMW 3 Series 330 Ci Convertible,215.0,2497.0,0.08610332398878655
Toyota Corolla 1.8 J,138.0,1798.0,0.07675194660734148
Hyundai Verna 1.6 SX,126.32,1582.0,0.07984829329962073
Maruti Swift Dzire VDi,73.9,1248.0,0.059214743589743594
Maruti Dzire VDI,73.75,1248.0,0.05909455128205128
Maruti Alto K10 VXI,67.1,998.0,0.06723446893787574
Jaguar XJ 5.0 L V8 Supercharged,503.0,5000.0,0.1006
Mercedes-Benz New C-Class 220 CDI AT,170.0,2143.0,0.07932804479701354
Hyundai Verna CRDi 1.6 SX Option,126.2,1582.0,0.0797724399494311
Chevrolet Aveo 1.6 LT,102.0,1598.0,0.06382978723404255
Maruti Swift VXI BSIV,81.8,1197.0,0.0683375104427736
Hyundai Verna 1.6 CRDi S,126.2,1582.0,0.0797724399494311
Mercedes-Benz GLC 220d Celebration Edition,168.0,2143.0,0.07839477368175456
Toyota Fortuner 4x2 Manual,168.5,2982.0,0.05650570087189805
Audi Q5 2008-2012 2.0 TDI,167.6,1968.0,0.08516260162601626
BMW 3 Series 320d Dynamic,170.0,1995.0,0.08521303258145363
Maruti Alto 800 2016-2019 LXI,47.3,796.0,0.059422110552763814
Maruti Alto K10 2010-2014 VXI,67.1,998.0,0.06723446893787574
Audi A4 1.8 TFSI Technology Edition,167.62,1798.0,0.09322580645161291
Maruti Swift VXi BSIV,85.0,1197.0,0.07101086048454469
Maruti Wagon R VXI,67.04,998.0,0.06717434869739479
Skoda Rapid 1.5 TDI Ambition,103.52,1498.0,0.06910547396528705
Honda Jazz S,90.0,1198.0,0.07512520868113523
Mahindra XUV500 W10 2WD,140.0,2179.0,0.06424965580541533
Maruti Ritz VXi,85.8,1197.0,0.07167919799498747
Mercedes-Benz GLE 250d,201.15,2143.0,0.09386374241717219
Skoda Rapid 1.6 TDI Ambition,103.5,1598.0,0.06476846057571965
Hyundai Grand i10 CRDi Magna,70.0,1120.0,0.0625
Hyundai Elite i20 Petrol Asta,81.86,1197.0,0.0683876357560568
Tata Zest Quadrajet 1.3 75PS XE,74.0,1248.0,0.05929487179487179
Hyundai i20 Magna 1.4 CRDi,88.73,1396.0,0.06356017191977077
Skoda Rapid 1.6 TDI Elegance,103.5,1598.0,0.06476846057571965
Fiat Linea Emotion,90.0,1368.0,0.06578947368421052
Maruti Swift VXI BSIII W/ ABS,88.2,1298.0,0.0679506933744222
Tata Indica V2 2001-2011 eLS,69.0,1396.0,0.0494269340974212
Mercedes-Benz New C-Class C 220 CDI Elegance AT,170.0,2143.0,0.07932804479701354
Mercedes-Benz GLE 350d,254.79,2987.0,0.08529963173752929
Honda City V MT AVN,116.3,1497.0,0.07768871075484302
Hyundai i20 Magna,80.0,1197.0,0.06683375104427736
Toyota Fortuner 4x2 Manual,168.5,2982.0,0.05650570087189805
Hyundai Grand i10 Magna,82.0,1197.0,0.06850459482038429
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,105.0,1896.0,0.055379746835443035
Ford EcoSport 1.5 Ti VCT AT Titanium,110.4,1499.0,0.07364909939959974
Hyundai EON Magna Plus,55.2,814.0,0.06781326781326781
Nissan Micra XV CVT,75.94,1198.0,0.0633889816360601
Honda Jazz 1.2 V CVT i VTEC,88.7,1199.0,0.07397831526271893
Volkswagen Polo 1.2 MPI Trendline,74.0,1198.0,0.06176961602671119
Maruti Alto LXi,46.3,796.0,0.05816582914572864
Hyundai Verna 1.6 SX,126.32,1582.0,0.07984829329962073
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,170.0,2148.0,0.07914338919925512
Tata Zest Revotron 1.2 XT,88.7,1193.0,0.07435037720033529
Honda Brio S Option MT,86.8,1198.0,0.07245409015025041
Honda Jazz VX Diesel,98.6,1498.0,0.06582109479305741
Maruti Alto K10 VXI AGS,67.1,998.0,0.06723446893787574
Maruti Zen VXi - BS III,60.0,993.0,0.06042296072507553
